state,district,population,households,literacy_rate,sc_st_share,dilapidated_housing_rate,no_latrine_rate,no_bathing_facility_rate,low_income_household_rate,rural_household_share,seismic_exposure,landslide_exposure,flood_exposure,cyclone_exposure,urgency_score,predicted_urgency
Bihar,Begusarai,2970541.0,733625.0,0.5213437552284247,0.14605656006767792,0.0919134435167831,0.5444089282671665,0.5491715794854319,0.001023683762140058,0.8101918555120122,0.75,0.05,1.0,0.0,0.3669405229632309,0.3661376945670727
Andhra Pradesh,Chittoor,4174064.0,1303870.0,0.6391559880250998,0.22638009383660623,0.023659567288149892,0.48192227752766764,0.20513394740273186,0.0007830535252747589,0.6963654352044298,0.3,0.05,0.6,0.95,0.37217482009696207,0.36598925373569074
Bihar,Lakhisarai,1000912.0,207645.0,0.5068077912943396,0.16139480793516314,0.0617737003058104,0.5289797490909967,0.4997567964554889,0.0010691324134941848,0.8470321943701992,0.75,0.05,1.0,0.0,0.3658400745945112,0.3658378291415873
Assam,Kamrup Metropolitan,1253938.0,428192.0,0.7984374028061993,0.14108353044568392,0.03275633360735371,0.04614752260668112,0.08958364472012555,0.00033162693371197965,0.14323948135415887,0.9,0.5,1.0,0.0,0.36560782080353543,0.36543932378282806
Bihar,Gopalganj,2562012.0,554058.0,0.5398093373489273,0.14866089620189132,0.06014532774547069,0.601334156351862,0.383862339321876,0.0010756996559926938,0.9311750755336083,0.75,0.05,1.0,0.0,0.3668911132470619,0.365331827488949
Andhra Pradesh,Visakhapatnam,4290589.0,1379340.0,0.598577258273864,0.22094542264476974,0.017774442849478735,0.36599533110038135,0.32393391042092595,0.0006358113300564038,0.5211528702132904,0.3,0.05,0.6,0.95,0.36631308308181654,0.3651373696642183
Gujarat,Sabar Kantha,2428589.0,665533.0,0.6500622377849854,0.30052059035102274,0.014484631115211416,0.4354539895091603,0.3717366381531795,0.0005935092625008828,0.8174260329690639,0.75,0.05,0.5,0.7,0.35693627547913326,0.36490378618994834
Himachal Pradesh,Hamirpur,454768.0,211348.0,0.7874146817718045,0.24693909861731697,0.004783579688475878,0.04914169994511422,0.0859199046122982,0.00044949561860060185,0.9279292919734277,0.9,1.0,0.4,0.0,0.3555010232387539,0.3645110392122159
Bihar,Buxar,1706352.0,334657.0,0.5800719898356259,0.16324943505208772,0.08084396860068667,0.5809799287031199,0.39331912973581906,0.0011713485748094318,0.8942051115022247,0.75,0.05,1.0,0.0,0.36247783502434866,0.3641409370372282
Kerala,Thiruvananthapuram,3301427.0,1169117.0,0.8436981947503307,0.12107976338716561,0.0568805346257047,0.02995423041491998,0.1843938630607544,0.0006551953311772903,0.47838924590096626,0.3,0.8,0.6,0.5,0.3616329822758497,0.363506393102253
Bihar,Siwan,3330464.0,674372.0,0.5795513778260326,0.14222792980197355,0.06561956902125236,0.6143715931266422,0.3977018618803865,0.0010884200411642238,0.9379304004318092,0.75,0.05,1.0,0.0,0.3627586222012079,0.36346168044527855
Kerala,Kollam,2635375.0,925130.0,0.8500775032016317,0.12864355167670635,0.04730578405197108,0.029033757417876407,0.14113800222671408,0.0007209797541967075,0.5660988185444208,0.3,0.8,0.6,0.5,0.360342201671652,0.3631990022395936
Mizoram,Kolasib,83955.0,22176.0,0.7848847596926926,0.8777678518253826,0.018172799422799424,0.022772366522366524,0.27065295815295815,0.00040584415584415587,0.43601190476190477,1.0,0.85,0.3,0.0,0.36425234685528424,0.3622331322138718
Kerala,Alappuzha,2127789.0,723536.0,0.8707616215705599,0.09765300976741585,0.05139758076999624,0.03920191946219677,0.11421269985183875,0.0007131642378540943,0.4580546095840428,0.3,0.8,0.6,0.5,0.3567408528542275,0.36162137283059526
Tripura,West Tripura,1725739.0,506637.0,0.7888527755355822,0.4462076826217638,0.030382700039673374,0.057557975434087916,0.4680333256355142,0.00058621853516423,0.5716538665750823,0.9,0.6,0.6,0.0,0.3388281244234276,0.3615840131604768
Bihar,Bhojpur,2728407.0,511927.0,0.5861116028510409,0.16103865735573908,0.07009788505001689,0.5800846605082365,0.38900663571173233,0.0011759489145913382,0.8488690770363744,0.75,0.05,1.0,0.0,0.3604658486385996,0.3614560803714313
Kerala,Pathanamthitta,1197412.0,472840.0,0.8873746045638427,0.14412165570413527,0.03149691227476525,0.03243168936638186,0.13410878944251756,0.0006894509770746976,0.8776584045343033,0.3,0.8,0.6,0.5,0.3552327522325662,0.3614198173524245
Andhra Pradesh,Guntur,4887813.0,1582990.0,0.6056780404651324,0.24642841287095066,0.028407001939367904,0.32425157455195547,0.24234518221846,0.0007068901256482985,0.6758583440198611,0.3,0.05,0.6,0.95,0.36427936937369665,0.3612722605988102
Kerala,Kasaragod,1307375.0,417805.0,0.7935687924275744,0.07812601587149823,0.03701008843838633,0.045411136774332526,0.07372099424372613,0.0007300056246335013,0.6022929356996685,0.3,0.8,0.6,0.5,0.3651089047424111,0.36067213355983824
Mizoram,Aizawl,400309.0,100911.0,0.8508302336445096,0.9347004439070817,0.00741247237664873,0.005262062609626304,0.08077414751612808,0.0004558472317190396,0.20384299035784006,1.0,0.85,0.3,0.0,0.356651676258625,0.36043176408527744
Andhra Pradesh,East Godavari,5154296.0,1605841.0,0.6380264152466215,0.22475697942066192,0.02925133932936075,0.3179654772795065,0.33499331502932106,0.000793353762919243,0.7469475496017352,0.3,0.05,0.6,0.95,0.35796559492639585,0.35942467372563536
Manipur,Imphal East,456113.0,110941.0,0.7118060656021644,0.09536233345684074,0.0332699362724331,0.046439098259435194,0.3832938228427723,0.0004236486060158102,0.5806780180456279,1.0,0.8,0.45,0.0,0.3412955480408188,0.35902266460390675
Karnataka,Gulbarga,2566326.0,600007.0,0.5561912243417243,0.2782347215435607,0.023234728928162505,0.5350387578811581,0.20832090292279923,0.0012683185362837434,0.6678322086242328,0.3,0.55,0.35,0.35,0.3504002537320956,0.358844695684512
Karnataka,Raichur,1928812.0,455848.0,0.5079650064391967,0.39817462769829304,0.048483266351941876,0.5581641248837331,0.15950053526614136,0.0009608465979888032,0.7249039153402012,0.3,0.55,0.35,0.35,0.36933963385691826,0.3575707654453779
Karnataka,Chikkaballapura,1255104.0,409702.0,0.6240295624904391,0.37371564428127074,0.02889661265993332,0.42055445177226375,0.22566157841553128,0.00015865189820894212,0.7704355848885287,0.3,0.55,0.35,0.35,0.33781811985480337,0.35700942646818273
Bihar,Munger,1367765.0,308063.0,0.5862242417374329,0.15006232795838467,0.0651327812817508,0.5146414856701389,0.5005112590606466,0.0009316276216228499,0.7215439699022602,0.75,0.05,1.0,0.0,0.35335650339276714,0.356386710749443
Karnataka,Bijapur,2177331.0,527490.0,0.5733019003541492,0.2214119029215126,0.045153462624883886,0.56374149272972,0.20457639007374548,0.0008474094295626457,0.7515763332006294,0.3,0.55,0.35,0.35,0.34878229301780184,0.35610789805230697
Kerala,Kottayam,1974551.0,678161.0,0.8861751355118201,0.08907392110915342,0.02872179320249911,0.0181962690275613,0.09358839567595306,0.0007092711022898692,0.7106970173749302,0.3,0.8,0.6,0.5,0.35014934778088214,0.3554981099921509
Karnataka,Chitradurga,1659456.0,447348.0,0.6552701608237881,0.41680586891125765,0.04035784221679766,0.5329810348990048,0.18653039691694162,0.0008159195972710283,0.78172697765498,0.3,0.55,0.35,0.35,0.34770349795353656,0.3550571384748514
Bihar,Rohtas,2959918.0,608061.0,0.6080681964838215,0.19635543957636664,0.04727815136968166,0.5301721373349055,0.34111051358334116,0.0004917269813390433,0.842650655115194,0.75,0.05,1.0,0.0,0.3532935032007421,0.3540088508035593
Manipur,Imphal West,517992.0,136801.0,0.7579769571730838,0.07855526726281487,0.038259954240100584,0.02480976016257191,0.3136599878655858,0.001732443476290378,0.3732063362109926,1.0,0.8,0.45,0.0,0.33251880555276386,0.3534706871460796
Andhra Pradesh,West Godavari,3936966.0,1255628.0,0.6737139716218021,0.23387806752712623,0.03690822441041455,0.2451864724265467,0.28321525165096667,0.0008051747810657296,0.8021922097946207,0.3,0.05,0.6,0.95,0.3479032554021862,0.351711225947867
Kerala,Malappuram,4112920.0,1157129.0,0.8051007556675063,0.08054034603152992,0.023064844109861562,0.012581138317335405,0.07123319871855256,0.000999024309303457,0.5483770608117159,0.3,0.8,0.6,0.5,0.3595234439013406,0.35152623653727894
Gujarat,Kheda,2299885.0,622026.0,0.7218808766525283,0.06781512988692913,0.017116647857163526,0.455932710208255,0.3877249504040024,0.0005144479491210978,0.7418966409764222,0.75,0.05,0.5,0.7,0.33360777038172973,0.3511364914597221
Kerala,Kozhikode,3086293.0,990336.0,0.8474383345975253,0.06947460918324994,0.03161351298953083,0.010192500323122657,0.07083858407651544,0.0007775138942742665,0.3269526706087631,0.3,0.8,0.6,0.5,0.3536003843352058,0.3510561477026513
Tamil Nadu,Kanniyakumari,1870374.0,598041.0,0.8280365317310869,0.043590747091223465,0.02383114201200252,0.05832041615875835,0.31536132138097556,0.00045983469360796333,0.17432416840985818,0.3,0.5,0.5,0.85,0.3402071227221479,0.3508389250921836
Gujarat,Surendranagar,1756268.0,500598.0,0.6226988136207002,0.11439825812461424,0.014001254499618457,0.4270013064375007,0.29833519111143075,0.0005713167052205562,0.6807618088765836,0.75,0.05,0.5,0.7,0.34726133694656003,0.3507108420838358
Karnataka,Koppal,1389920.0,337649.0,0.5821090422470357,0.30424700702198687,0.03760710086509956,0.5200281949598548,0.12038240895130742,0.000938844776676371,0.8084371640372102,0.3,0.55,0.35,0.35,0.3485775009173059,0.3505041391728991
Andhra Pradesh,Krishna,4517398.0,1476334.0,0.6662503503122815,0.2221471298300482,0.027918479151736668,0.23807553033392173,0.22356458633344486,0.0007139305875228776,0.6159121174476778,0.3,0.05,0.6,0.95,0.3466637851397373,0.3483181398739649
Gujarat,Valsad,1705678.0,498391.0,0.6863294244282918,0.5517049525174154,0.008300711690219125,0.35502647519718455,0.25955524879060815,0.00044743986147422404,0.5265143230917091,0.75,0.05,0.5,0.7,0.36119026100762197,0.3482724206633888
Himachal Pradesh,Solan,580320.0,244296.0,0.7385201268265784,0.3277174662255307,0.008985001801093755,0.12458656711530275,0.07160166355568655,0.0004748338081671415,0.7891533221992992,0.9,1.0,0.4,0.0,0.37472420433316217,0.3473497366618594
Bihar,Patna,5838465.0,1210094.0,0.5925665393215511,0.15928621649697308,0.05873923843932785,0.35828208387117033,0.3261283834148421,0.0009015828522412309,0.5437519729872224,0.75,0.05,1.0,0.0,0.3384731126556074,0.34639943567079534
Maharashtra,Nandurbar,1648295.0,405012.0,0.5499676938897466,0.7219083962518845,0.030194167086407316,0.516209396264802,0.27073271903054724,0.0006518325382951617,0.8232842483679496,0.4,0.4,0.4,0.45,0.3855784974698302,0.34627629909359753
Maharashtra,Gadchiroli,1072942.0,330840.0,0.6602081007174666,0.4996085529320317,0.06047334058759521,0.5339801716841978,0.3160228509249184,0.000544069640914037,0.8873957199854915,0.4,0.4,0.4,0.45,0.3600080245312772,0.3456329690844049
Karnataka,Bagalkot,1889752.0,490657.0,0.589184189248113,0.2203209733340671,0.03403803471671656,0.5155251020570378,0.16798089092787832,0.0007744717796750072,0.661967525175428,0.3,0.55,0.35,0.35,0.34121975930632026,0.34498523052887414
Karnataka,Bellary,2452595.0,623480.0,0.5796395246667305,0.39501629906282937,0.034570475396163466,0.43617116828126,0.1035382049143517,0.0006656187848848399,0.5960159106948097,0.3,0.55,0.35,0.35,0.3471989415556802,0.34464384694374334
Nagaland,Dimapur,378811.0,111969.0,0.7339728782955088,0.5912948673612962,0.017969259348569692,0.02610543989854335,0.0654198930060999,0.0004644142575177058,0.43865712831230075,1.0,0.8,0.3,0.0,0.3438241358716164,0.34376639628419653
Karnataka,Kolar,1536401.0,477609.0,0.6614282339050808,0.3545571761538817,0.0277486395775624,0.3664713185890551,0.18624439656706637,0.0009987248984001558,0.6837538656097352,0.3,0.55,0.35,0.35,0.3265620079788387,0.34310339929382294
Maharashtra,Nanded,3361292.0,821682.0,0.6513641183211694,0.27435224312556006,0.054387220360188004,0.524059185913772,0.1833385665013959,0.0006389333099666295,0.719401179531741,0.4,0.4,0.4,0.45,0.3445629250006966,0.3429331312124079
Maharashtra,Parbhani,1836086.0,427239.0,0.6305881097072795,0.15675845249078746,0.060720112162045134,0.5906483256444285,0.21082345010638073,0.0005945150138447099,0.6869223081226199,0.4,0.4,0.4,0.45,0.34599008989866253,0.341978703223423
Karnataka,Ramanagara,1082636.0,351784.0,0.6232547227322941,0.20945636391178568,0.044362449685034,0.41590862574761783,0.10720214677188275,0.0006538102926795989,0.7588463375252996,0.3,0.55,0.35,0.35,0.3278424459788804,0.34113342855404033
Gujarat,Patan,1343734.0,404138.0,0.623570587631183,0.10173963001605972,0.021858869989953927,0.34809396790205327,0.27579440686102275,0.000507252473165107,0.7459902310596875,0.75,0.05,0.5,0.7,0.3398903906480936,0.34068798003723527
Andhra Pradesh,Y.S.R.,2882469.0,884093.0,0.5955887123157265,0.18792222917228252,0.01663852106056716,0.4185871848323649,0.13149634710375493,0.0007668876464353863,0.6680168262841126,0.3,0.05,0.6,0.95,0.36912735275300423,0.34034709432875826
Karnataka,Tumkur,2678980.0,890242.0,0.6768960574547029,0.26743760685036844,0.03630922827725495,0.47224013245836527,0.13080712884811097,0.0006885768139449723,0.7699513166082931,0.3,0.55,0.35,0.35,0.3288619921071621,0.3403027808238863
Maharashtra,Bid,2585049.0,698571.0,0.6647870117742449,0.14853722308551984,0.05525279463361634,0.5714966696298587,0.24437029306970945,0.0005668715134181064,0.8060941550679888,0.4,0.4,0.4,0.45,0.338600731579618,0.34014237367338884
Mizoram,Serchhip,64937.0,15490.0,0.8389054006190616,0.9689545251551503,0.06397675919948353,0.012007746933505488,0.04893479664299548,0.0006455777921239509,0.4823757262750161,1.0,0.85,0.3,0.0,0.3662843834173367,0.3398755540860322
Maharashtra,Hingoli,1177345.0,284369.0,0.6716323592489882,0.25015522213115104,0.0449556737900404,0.5306169097194139,0.16372037739697365,0.0006329803881576403,0.8526105166174934,0.4,0.4,0.4,0.45,0.3399343676872908,0.33883401054569195
Maharashtra,Latur,2454196.0,585632.0,0.6725917571375717,0.21937978873732986,0.040011474782798755,0.49618531774219987,0.1594465466367958,0.0006369187476094202,0.7318862357248238,0.4,0.4,0.4,0.45,0.3341839518689111,0.3364020155153987
Jammu And Kashmir,Srinagar,1236829.0,262239.0,0.6052445406761969,0.00808761760922488,0.014166466467611607,0.009334995938819169,0.012145409340334581,0.0009571421489557236,0.017228558681203026,0.9,0.9,0.4,0.0,0.3447676399089694,0.3361187883667474
Gujarat,Navsari,1329672.0,409156.0,0.7535008633708162,0.5077364944136599,0.008752162989177721,0.2873402809686281,0.22679858049252608,0.0004008251131597728,0.6543689937334415,0.75,0.05,0.5,0.7,0.34309997246920265,0.33544836444360365
Nagaland,Mokokchung,194622.0,55278.0,0.8195065306080505,0.9168079662114252,0.004468323745432179,0.008430116863851804,0.019012988892506966,0.0009587901154166214,0.6790404862694019,1.0,0.8,0.3,0.0,0.3514767340748106,0.33541806173103583
Karnataka,Belgaum,4779661.0,1318975.0,0.6385457043920061,0.1829870361098831,0.028734433935442293,0.43413332322447357,0.1393892985083114,0.0007702951155253132,0.7299433272048371,0.3,0.55,0.35,0.35,0.3242330479091867,0.3348163349345535
Uttar Pradesh,Bahraich,3487731.0,760262.0,0.4009391779354543,0.14922767839606896,0.06550241890295713,0.654363890343066,0.48943916702399964,0.0007681562408748563,0.9187885229039463,0.5,0.05,0.8,0.0,0.3372858976488495,0.33451346087867523
Maharashtra,Osmanabad,1657576.0,444990.0,0.6864300641418554,0.18172500084460683,0.044212229488303105,0.5399537068248724,0.17292073979190545,0.0005887772758938403,0.8250926987123306,0.4,0.4,0.4,0.45,0.33408805563216915,0.33449801662159473
Maharashtra,Dhule,2050862.0,528790.0,0.6309132452597981,0.3778342960179671,0.022880538588097354,0.3649728625730441,0.15905368860984512,0.0005522040885795874,0.7238733712816052,0.4,0.4,0.4,0.45,0.33714960675162187,0.33405537367438537
Kerala,Kannur,2523003.0,872479.0,0.8475748938863727,0.049433552001325404,0.022457847122968003,0.010928629800831882,0.05294454078550888,0.0006143414340058614,0.35105486779624495,0.3,0.8,0.6,0.5,0.3514604050553665,0.3339899200025402
Karnataka,Davanagere,1945497.0,530691.0,0.6725993409396159,0.32161807497004624,0.036895293117840705,0.3865243616341713,0.09650060016092227,0.0007650402965190666,0.6683361881019275,0.3,0.55,0.35,0.35,0.32544271818132614,0.33383257532629984
Gujarat,Vadodara,4165626.0,1240425.0,0.6945126614823318,0.3292494333384706,0.009583811999919383,0.2606663038877804,0.19956144063526615,0.0003813209182336699,0.44134389422980025,0.75,0.05,0.5,0.7,0.33668837704210575,0.333782896166359
Karnataka,Mysore,3001127.0,920982.0,0.6538143837298455,0.2902876152858576,0.02964661632909221,0.32654492704526256,0.08299076420603226,0.0005809016897181487,0.5869778128128454,0.3,0.55,0.35,0.35,0.3198009219960142,0.3336444558885544
Karnataka,Haveri,1597668.0,413564.0,0.6793920889696733,0.22617715320079015,0.0354963197957269,0.4720478571635829,0.08937189890802874,0.0008535559187937055,0.7618554806511205,0.3,0.55,0.35,0.35,0.32566061678100394,0.3327443091765367
Uttar Pradesh,Kheri,4021243.0,862610.0,0.5058246915195127,0.27731649144306875,0.08942511679669839,0.6121399009981335,0.5009656739430334,0.0009436477666616432,0.8751788177739651,0.5,0.05,0.8,0.0,0.3301370776430575,0.33271186835318756
Maharashtra,Yavatmal,2772348.0,798132.0,0.729552711275785,0.3039210806146992,0.058411390597044095,0.5306590889727514,0.16492134133201025,0.0005462755534172292,0.7883946515112789,0.4,0.4,0.4,0.45,0.33695327368039846,0.33261707899598425
Gujarat,Junagadh,2743082.0,776743.0,0.6718056550988997,0.11715435411701144,0.010777052384121903,0.26058168531933984,0.2344482023011472,0.0005394319614080848,0.6298569797217355,0.75,0.05,0.5,0.7,0.3255478535152534,0.33221302722698554
Maharashtra,Washim,1197160.0,330846.0,0.7266505730228207,0.258890206822814,0.04694933594482025,0.5030013964200867,0.14351087817292638,0.0005742853170357205,0.8309757409791867,0.4,0.4,0.4,0.45,0.33078659177420067,0.3319561617758341
Uttar Pradesh,Shrawasti,1117361.0,257274.0,0.37885070268248133,0.17440021622376295,0.05020328521343004,0.629437875572347,0.4383381142284102,0.0011233159977300465,0.9669457465581442,0.5,0.05,0.8,0.0,0.33837069803353576,0.3319357895985325
Karnataka,Gadag,1064570.0,291972.0,0.6577087462543563,0.2215448490940004,0.03329428849341718,0.5087645390653899,0.08240858712479279,0.0007466469387475512,0.6167235214335621,0.3,0.55,0.35,0.35,0.33137428971816507,0.33179563902213827
Maharashtra,Jalna,1959046.0,502830.0,0.6102577479038267,0.16055212588167914,0.04774575900403715,0.47631406240677765,0.17236242865381937,0.000527017083308474,0.8049360618897042,0.4,0.4,0.4,0.45,0.33752843011009337,0.3314859861654434
Uttar Pradesh,Sitapur,4483992.0,938902.0,0.5093080005495103,0.3229330025566504,0.09943955812214693,0.6834802780268867,0.45001288739399853,0.0009457856091477065,0.8814370402874847,0.5,0.05,0.8,0.0,0.3400680233804205,0.33142790219817325
Gujarat,Bharuch,1551019.0,481996.0,0.7209943914291186,0.354882177458819,0.008346542294956804,0.260085145934821,0.15236226026772007,0.0004419123810156101,0.6238163802189229,0.75,0.05,0.5,0.7,0.3346839851619378,0.33099688632218677
Maharashtra,Buldana,2586258.0,728192.0,0.7268702503771859,0.23034515504640296,0.04634903981367552,0.4712905387590086,0.13979829495517665,0.0005575452627878362,0.7901830835823519,0.4,0.4,0.4,0.45,0.32592101054149186,0.33009333330321133
Gujarat,Kachchh,2092371.0,739275.0,0.5985167066452365,0.1352948401597996,0.006467146866862805,0.2104223732711102,0.15534273443576477,0.0002664772919414291,0.660502519360184,0.75,0.05,0.5,0.7,0.33174569034330315,0.3292558094738476
Uttar Pradesh,Siddharthnagar,2559297.0,513513.0,0.4801810809765338,0.16441389959820998,0.047985153248311145,0.6326383168488432,0.4434415487047066,0.000884106147264042,0.9350590929538298,0.5,0.05,0.8,0.0,0.32408928176473134,0.32903672630152137
Kerala,Thrissur,3121200.0,1051867.0,0.8581789055491478,0.10693963860053825,0.031374689005359044,0.010446187588354802,0.03008365126009277,0.00059132951219118,0.3201431359668095,0.3,0.8,0.6,0.5,0.35466806699190856,0.3288842657569777
Uttar Pradesh,Gonda,3433919.0,726372.0,0.48923518580374203,0.15517052091211236,0.08018205547570666,0.6403468195359954,0.3948610353923334,0.0008769611163425903,0.9273182336323537,0.5,0.05,0.8,0.0,0.3258340537044687,0.3288475221749506
Gujarat,Porbandar,585449.0,183572.0,0.6724377358232742,0.11080213647986417,0.012360272808489312,0.26306844181029787,0.244122197284989,0.00040311158564486956,0.5230372823742183,0.75,0.05,0.5,0.7,0.3253908442239707,0.3285355856004167
Maharashtra,Solapur,4317756.0,1156231.0,0.6741177593175715,0.16845254803652637,0.04367206898967421,0.3587457869577965,0.13863233212048456,0.0005422791812362754,0.6745442735923877,0.4,0.4,0.4,0.45,0.3184938603645992,0.3281154407638755
Uttar Pradesh,Kaushambi,1599596.0,380620.0,0.5085184008962264,0.34733145119142583,0.03200830224370763,0.5949792443907309,0.4825547790447165,0.0008197152015133204,0.9191739792969366,0.5,0.05,0.8,0.0,0.32777909880763234,0.3280688114055583
Uttar Pradesh,Balrampur,2148665.0,445838.0,0.40413791819571687,0.1405984646280365,0.04658642825420893,0.608041485920895,0.4025296183815646,0.0008814861003324078,0.9197735500338688,0.5,0.05,0.8,0.0,0.3304077899935025,0.3274595089757071
Uttar Pradesh,Bara Banki,3260699.0,714908.0,0.5190476029832867,0.26533237198527065,0.0922538284646416,0.6400571821828823,0.36711576874227175,0.0007889126992564078,0.8894011537148836,0.5,0.05,0.8,0.0,0.33029975127173905,0.3269432979799884
Gujarat,Amreli,1514190.0,430613.0,0.6574201388200952,0.09261519360185974,0.010450218641796695,0.2706142174063486,0.21577146997419958,0.0005225109320898347,0.7285288646650241,0.75,0.05,0.5,0.7,0.3267058755596618,0.32691340454051393
Kerala,Ernakulam,3282388.0,1174691.0,0.8699995247362591,0.08681788990210786,0.02499295559427969,0.008781032629006267,0.044371668804817604,0.0005567421560223071,0.3147159550894661,0.3,0.8,0.6,0.5,0.35098751076462453,0.32624783479764574
Gujarat,Bhavnagar,2880365.0,744077.0,0.6552138357465113,0.05768157854994072,0.009812156537562644,0.3196618091944785,0.22491220666678313,0.00048247694795027933,0.5204447926760268,0.75,0.05,0.5,0.7,0.3289998628362123,0.3261615403420678
Gujarat,Jamnagar,2160119.0,646325.0,0.6465079007221362,0.09169957766215657,0.008764940239043825,0.26095849611263683,0.21419100297837776,0.0004146520713263451,0.5371260588713108,0.75,0.05,0.5,0.7,0.32708925318117293,0.3260280111813948
Uttar Pradesh,Chitrakoot,991730.0,230795.0,0.5355005898782935,0.26924767829953716,0.013566151779717931,0.6012608592040556,0.5315193136766394,0.0008059100067159167,0.8979267315149808,0.5,0.05,0.8,0.0,0.3177704685656421,0.3236178737523776
Gujarat,Gandhinagar,1391753.0,433258.0,0.7404287973512541,0.09111674269787814,0.012232895872667094,0.25795484445757494,0.21702080515535777,0.0010617230380050686,0.5484584243106878,0.75,0.05,0.5,0.7,0.3144560554244746,0.32245854867253965
Gujarat,Anand,2092745.0,621987.0,0.7412527565470232,0.061779624368950826,0.012808949383186465,0.3073167124071725,0.2773064388805554,0.00041962291816388447,0.6641264206486631,0.75,0.05,0.5,0.7,0.3168156366191644,0.32198907474671745
Tamil Nadu,Chennai,4646732.0,1314125.0,0.8126735090381799,0.16995342102793964,0.007179682298107106,0.004986588033862836,0.025239608104251878,0.0003584133929420717,0.0,0.3,0.5,0.5,0.85,0.34450508943313257,0.3218034206662848
Maharashtra,Chandrapur,2204307.0,684655.0,0.7161502458595831,0.3347110906058004,0.06674602537044205,0.42046286085692797,0.17540367046176542,0.0004440192505714557,0.6591991587003674,0.4,0.4,0.4,0.45,0.3316664864847247,0.32131754106842253
Maharashtra,Ahmadnagar,4543159.0,1323404.0,0.6937661657890468,0.20952997682889812,0.043527902288341275,0.3317452569283454,0.16350109263686674,0.000529694635953949,0.7869048302710283,0.4,0.4,0.4,0.45,0.316170179771858,0.3207215683632454
Uttar Pradesh,Sant Kabir Nagar,1715183.0,352151.0,0.5567621647369406,0.2160888954706291,0.07268188930316824,0.6153695431789205,0.38253476491618654,0.0009654949155333934,0.9228200402668174,0.5,0.05,0.8,0.0,0.31791290803496697,0.32071116876996825
Uttar Pradesh,Rae Bareli,3405559.0,778418.0,0.5772453215463306,0.3030700686730137,0.05986500826034342,0.6377087888512342,0.40655534687019057,0.0008311729687648538,0.9057151813036184,0.5,0.05,0.8,0.0,0.32186685714210744,0.3201978702520608
Maharashtra,Aurangabad,3701282.0,979132.0,0.6764783121091557,0.18445879022457623,0.038832353553964125,0.3713952766327727,0.12279447510652292,0.0004820596201533603,0.563549143527124,0.4,0.4,0.4,0.45,0.3199544219465895,0.3200638555671864
Maharashtra,Jalgaon,4229917.0,1169788.0,0.6836734621506758,0.23490768258573394,0.032940156677962164,0.35694672880898076,0.10855214791056157,0.0005248814315072475,0.6806558111384285,0.4,0.4,0.4,0.45,0.3205606003746474,0.3199899220804534
Gujarat,Mahesana,2035064.0,659743.0,0.7383772697074883,0.08436098324180467,0.014423798357845404,0.28329667764568933,0.2051298763306318,0.0004486595537959478,0.7215006449481086,0.75,0.05,0.5,0.7,0.3167135623185102,0.31968571539866464
Uttar Pradesh,Sonbhadra,1862559.0,428088.0,0.5292224300008751,0.433102521852999,0.017921548840425332,0.5664559623255032,0.5517954252396704,0.0007545177627029956,0.787333445459812,0.5,0.05,0.8,0.0,0.3269342981288753,0.31875560861555097
Karnataka,Bangalore Rural,990923.0,326462.0,0.6950580418458346,0.2690451225776372,0.021656425556420042,0.12919420943325716,0.0722564953960951,0.0005023555574615116,0.7077454650158365,0.3,0.55,0.35,0.35,0.2943131762740025,0.3184365835930502
Karnataka,Mandya,1805769.0,562302.0,0.6366534146947921,0.15932048894404544,0.03243452806498999,0.4643821291761367,0.06740861672197503,0.0007255887405700139,0.8160508054390702,0.3,0.55,0.35,0.35,0.32594339841161607,0.31807555155784834
Karnataka,Chikmagalur,1137961.0,392426.0,0.7191327295047897,0.26241760482125487,0.03419753023499972,0.2597534312201536,0.06541105839062651,0.0006090320213237655,0.7941879488107312,0.3,0.55,0.35,0.35,0.30350196603469126,0.3166466158045334
Gujarat,Rajkot,3804558.0,1181006.0,0.7162608639426709,0.08258147201330615,0.008233658423411904,0.18383479846842438,0.16018800920571105,0.0003852647658013592,0.38905306154244773,0.75,0.05,0.5,0.7,0.3100661992205944,0.31649124223420355
Maharashtra,Nashik,6107187.0,1668932.0,0.7115167752354725,0.346977421847407,0.029980850028641072,0.2716491744420983,0.10785340565103911,0.0004823443974949249,0.5420598322759705,0.4,0.4,0.4,0.45,0.31642047176710864,0.3157030987841425
Maharashtra,Gondiya,1322507.0,386515.0,0.7593479656440382,0.29505628325596767,0.03683686273495207,0.34830989741665913,0.2982575061769918,0.000520031564104886,0.8271399557585087,0.4,0.4,0.4,0.45,0.3139776343020547,0.3150934719323075
Uttar Pradesh,Hardoi,4092845.0,907677.0,0.5428011566526463,0.3114835768273658,0.06318547236516955,0.5801469024774232,0.4043090218216392,0.0009012016389089952,0.8666221574414688,0.5,0.05,0.8,0.0,0.3222077301341997,0.31491320289419406
Uttar Pradesh,Lalitpur,1221592.0,301832.0,0.5248814661523651,0.2555100229863981,0.019384955869490312,0.5775795806938959,0.44264690291287867,0.000791831217365952,0.8548232129131438,0.5,0.05,0.8,0.0,0.3166681855188896,0.3146402740097736
